eid,season,week,Home,Away,HomeScore,AwayScore,Day,Time,Favorite,Underdog,Spread
2015101110,2015,5,OAK,DEN,10,16,Sun,4:25,DEN,OAK,-5.5
2015101111,2015,5,NYG,SF,30,27,Sun,8:30,NYG,SF,-7.5
2015101200,2015,5,SD,PIT,20,24,Mon,8:30,SD,PIT,-4
2015101500,2015,6,NO,ATL,31,21,Thu,8:25,ATL,NO,-3
2015101801,2015,6,NYJ,WAS,34,20,Sun,1:00,NYJ,WAS,-7.5
2015101802,2015,6,PIT,ARI,25,13,Sun,1:00,ARI,PIT,-5.5
2015101803,2015,6,MIN,KC,16,10,Sun,1:00,MIN,KC,-3.5
2015101804,2015,6,BUF,CIN,21,34,Sun,1:00,CIN,BUF,-3
2015101800,2015,6,DET,CHI,37,34,Sun,1:00,DET,CHI,-3.5
2015101805,2015,6,CLE,DEN,23,26,Sun,1:00,DEN,CLE,-3.5
2015101806,2015,6,TEN,MIA,10,38,Sun,1:00,TEN,MIA,-2.5
2015101807,2015,6,JAC,HOU,20,31,Sun,1:00,JAC,HOU,-3
2015101808,2015,6,SEA,CAR,23,27,Sun,4:05,SEA,CAR,-7
2015101809,2015,6,GB,SD,27,20,Sun,4:25,GB,SD,-10.5
2015101810,2015,6,SF,BAL,25,20,Sun,4:25,BAL,SF,-2.5
2015101811,2015,6,IND,NE,27,34,Sun,8:30,NE,IND,-9
2015101900,2015,6,PHI,NYG,27,7,Mon,8:30,PHI,NYG,-3.5
2015102200,2015,7,SF,SEA,3,20,Thu,8:25,SEA,SF,-6.5
2015102500,2015,7,JAC,BUF,34,31,Sun,9:30,BUF,JAC,-3.5
2015102501,2015,7,STL,CLE,24,6,Sun,1:00,STL,CLE,-6
2015102502,2015,7,MIA,HOU,44,26,Sun,1:00,MIA,HOU,-4.5
2015102503,2015,7,NE,NYJ,30,23,Sun,1:00,NE,NYJ,-7
2015102504,2015,7,KC,PIT,23,13,Sun,1:00,KC,PIT,-3.5
2015102505,2015,7,WAS,TB,31,30,Sun,1:00,NE,NYJ,-7
2015102506,2015,7,DET,MIN,19,28,Sun,1:00,DET,MIN,-1
2015102507,2015,7,IND,NO,21,27,Sun,1:00,IND,NO,-5
2015102508,2015,7,TEN,ATL,7,10,Sun,1:00,ATL,TEN,-6
2015102509,2015,7,SD,OAK,29,37,Sun,4:05,SD,OAK,-3.5
2015102510,2015,7,NYG,DAL,27,20,Sun,4:25,NYG,DAL,-3
2015102511,2015,7,CAR,PHI,27,16,Sun,8:30,CAR,PHI,-2.5
2015102600,2015,7,ARI,BAL,26,18,Mon,8:30,ARI,BAL,-10
2015102900,2015,8,NE,MIA,36,7,Thu,8:25,NE,MIA,-8
2015110100,2015,8,KC,DET,45,10,Sun,9:30,KC,DET,-3
2015110101,2015,8,BAL,SD,29,26,Sun,1:00,BAL,SD,-4.5
2015110102,2015,8,PIT,CIN,10,16,Sun,1:00,PIT,CIN,0
2015110103,2015,8,HOU,TEN,20,6,Sun,1:00,HOU,TEN,-3.5
2015110104,2015,8,CHI,MIN,20,23,Sun,1:00,MIN,CHI,-1.5
2015110105,2015,8,ATL,TB,20,23,Sun,1:00,ATL,TB,-8
2015110106,2015,8,NO,NYG,52,49,Sun,1:00,NO,NYG,-3
2015110107,2015,8,STL,SF,27,6,Sun,1:00,STL,SF,-8
2015110108,2015,8,CLE,ARI,20,34,Sun,1:00,ARI,CLE,-7
2015110109,2015,8,OAK,NYJ,34,20,Sun,4:05,NYJ,OAK,-3
2015110110,2015,8,DAL,SEA,12,13,Sun,4:25,SEA,DAL,-5
2015110111,2015,8,DEN,GB,29,10,Sun,8:30,GB,DEN,-2.5
2015110200,2015,8,CAR,IND,29,26,Mon,8:30,CAR,IND,-5.5
2015110500,2015,9,CIN,CLE,31,10,Thu,8:25,CIN,CLE,-13
2015110801,2015,9,CAR,GB,37,29,Sun,1:00,GB,CAR,-2.5
2015110802,2015,9,NE,WAS,27,10,Sun,1:00,NE,WAS,-13.5
2015110803,2015,9,NO,TEN,28,34,Sun,1:00,NO,TEN,-6.5
2015110804,2015,9,BUF,MIA,33,17,Sun,1:00,BUF,MIA,-4
2015110800,2015,9,MIN,STL,21,18,Sun,1:00,MIN,STL,-1
2015110805,2015,9,NYJ,JAC,28,23,Sun,1:00,NYJ,JAC,-8
2015110806,2015,9,PIT,OAK,38,35,Sun,1:00,PIT,OAK,-6
2015110807,2015,9,TB,NYG,18,32,Sun,4:05,NYG,TB,-2
2015110808,2015,9,SF,ATL,17,16,Sun,4:05,ATL,SF,-8.5
2015110809,2015,9,IND,DEN,27,24,Sun,4:25,DEN,IND,-3.5
2015110810,2015,9,DAL,PHI,27,33,Sun,8:30,PHI,DAL,-3
2015110900,2015,9,SD,CHI,19,22,Mon,8:30,SD,CHI,-3.5
2015111200,2015,10,NYJ,BUF,17,22,Thu,8:25,NYJ,BUF,-2.5
2015111501,2015,10,GB,DET,16,18,Sun,1:00,GB,DET,-10.5
2015111502,2015,10,TB,DAL,10,6,Sun,1:00,DAL,TB,-1
2015111503,2015,10,TEN,CAR,10,27,Sun,1:00,CAR,TEN,-3.5
2015111504,2015,10,STL,CHI,13,37,Sun,1:00,STL,CHI,-7
2015111500,2015,10,WAS,NO,47,14,Sun,1:00,NO,WAS,-1
2015111505,2015,10,PHI,MIA,19,20,Sun,1:00,PHI,MIA,-6
2015111506,2015,10,BAL,JAC,20,22,Sun,1:00,BAL,JAC,-5
2015111507,2015,10,PIT,CLE,30,9,Sun,1:00,PIT,CLE,-7
2015111508,2015,10,OAK,MIN,14,30,Sun,4:05,OAK,MIN,-3
2015111509,2015,10,NYG,NE,26,27,Sun,4:25,NE,NYG,-7
2015111510,2015,10,DEN,KC,13,29,Sun,4:25,DEN,KC,-3.5
2015111511,2015,10,SEA,ARI,32,39,Sun,8:30,SEA,ARI,-3
2015111600,2015,10,CIN,HOU,6,10,Mon,8:30,CIN,HOU,-10
2015111900,2015,11,JAC,TEN,19,13,Thu,8:25,JAC,TEN,-3
2015112201,2015,11,DET,OAK,18,13,Sun,1:00,OAK,DET,-1.5
2015112202,2015,11,ATL,IND,21,24,Sun,1:00,ATL,IND,-3.5
2015112203,2015,11,HOU,NYJ,24,17,Sun,1:00,OAK,DET,-1.5
2015112204,2015,11,PHI,TB,17,45,Sun,1:00,PHI,TB,-6.5
2015112200,2015,11,CHI,DEN,15,17,Sun,1:00,DEN,CHI,-2
2015112206,2015,11,CAR,WAS,44,16,Sun,1:00,CAR,WAS,-7
2015112207,2015,11,MIA,DAL,14,24,Sun,1:00,DAL,MIA,-2.5
2015112208,2015,11,BAL,STL,16,13,Sun,1:00,BAL,STL,-3
2015112211,2015,11,SD,KC,3,33,Sun,4:05,NYJ,HOU,-4
2015112205,2015,11,MIN,GB,13,30,Sun,4:25,MIN,GB,0
2015112210,2015,11,SEA,SF,29,13,Sun,4:25,SEA,SF,-14
2015112209,2015,11,ARI,CIN,34,31,Sun,8:30,ARI,CIN,-4
2015112300,2015,11,NE,BUF,20,13,Mon,8:30,NE,BUF,-7
2015112600,2015,12,DET,PHI,45,14,Thu,12:30,DET,PHI,-3
2015112601,2015,12,DAL,CAR,14,33,Thu,4:30,CAR,DAL,-1
2015112602,2015,12,GB,CHI,13,17,Thu,8:30,GB,CHI,-8
2015112903,2015,12,HOU,NO,24,6,Sun,1:00,HOU,NO,-3.5
2015112902,2015,12,CIN,STL,31,7,Sun,1:00,CIN,STL,-9.5
2015112901,2015,12,ATL,MIN,10,20,Sun,1:00,ATL,MIN,-2
2015112900,2015,12,WAS,NYG,20,14,Sun,1:00,CIN,STL,-9.5
2015112904,2015,12,IND,TB,25,12,Sun,1:00,IND,TB,-3
2015112905,2015,12,NYJ,MIA,38,20,Sun,1:00,NYG,WAS,-1.5
2015112906,2015,12,JAC,SD,25,31,Sun,1:00,JAC,SD,-5
2015112907,2015,12,TEN,OAK,21,24,Sun,1:00,OAK,TEN,-1
2015112908,2015,12,KC,BUF,30,22,Sun,1:00,KC,BUF,-4.5
2015112909,2015,12,SF,ARI,13,19,Sun,4:05,ARI,SF,-8.5
2015112910,2015,12,SEA,PIT,39,30,Sun,4:25,SEA,PIT,-3
2015112911,2015,12,DEN,NE,30,24,Sun,8:30,NE,DEN,-2.5
2015113000,2015,12,CLE,BAL,27,33,Mon,8:30,CLE,BAL,-6
2015120300,2015,13,DET,GB,23,27,Thu,8:25,GB,DET,-2.5
2015120600,2015,13,NYG,NYJ,20,23,Sun,1:00,NYJ,NYG,-2.5
2015120601,2015,13,BUF,HOU,30,21,Sun,1:00,BUF,HOU,-3
2015120602,2015,13,MIA,BAL,15,13,Sun,1:00,MIA,BAL,-3.5
2015120603,2015,13,CLE,CIN,3,37,Sun,1:00,CIN,CLE,-7.5
2015120604,2015,13,TEN,JAC,42,39,Sun,1:00,TEN,JAC,-3
2015120605,2015,13,CHI,SF,20,26,Sun,1:00,CHI,SF,-6.5
2015120606,2015,13,MIN,SEA,7,38,Sun,1:00,SEA,MIN,-2.5
2015120608,2015,13,TB,ATL,23,19,Sun,1:00,TB,ATL,0
2015120609,2015,13,STL,ARI,3,27,Sun,1:00,ARI,STL,-3.5
2015120610,2015,13,OAK,KC,20,34,Sun,4:05,TB,ATL,0
2015120611,2015,13,SD,DEN,3,17,Sun,4:05,DEN,SD,-6
2015120607,2015,13,NO,CAR,38,41,Sun,4:25,CAR,NO,-6
2015120612,2015,13,NE,PHI,28,35,Sun,4:25,NE,PHI,-9.5
2015120613,2015,13,PIT,IND,45,10,Sun,8:30,PIT,IND,-9.5
2015120700,2015,13,WAS,DAL,16,19,Mon,8:30,WAS,DAL,-2
2015121000,2015,14,ARI,MIN,23,20,Thu,8:25,ARI,MIN,-10
2015121300,2015,14,PHI,BUF,23,20,Sun,1:00,PHI,BUF,-1
2015121301,2015,14,NYJ,TEN,30,8,Sun,1:00,NYJ,TEN,-8
2015121302,2015,14,CIN,PIT,20,33,Sun,1:00,CIN,PIT,-1
2015121304,2015,14,JAC,IND,51,16,Sun,1:00,JAC,IND,-1
2015121305,2015,14,KC,SD,10,3,Sun,1:00,KC,SD,-12
2015121306,2015,14,CHI,WAS,21,24,Sun,1:00,CHI,WAS,-4
2015121307,2015,14,CAR,ATL,38,0,Sun,1:00,CAR,ATL,-8.5
2015121308,2015,14,TB,NO,17,24,Sun,1:00,TB,NO,-6
2015121309,2015,14,STL,DET,21,14,Sun,1:00,DET,STL,-3
2015121310,2015,14,CLE,SF,24,10,Sun,1:00,CLE,SF,-2.5
2015121313,2015,14,BAL,SEA,6,35,Sun,1:00,SEA,BAL,-10.5
2015121311,2015,14,DEN,OAK,12,15,Sun,4:05,DEN,OAK,-6
2015121312,2015,14,GB,DAL,28,7,Sun,4:25,GB,DAL,-6.5
2015121303,2015,14,HOU,NE,6,27,Sun,8:30,NE,HOU,-5
2015121400,2015,14,MIA,NYG,24,31,Mon,8:30,NYG,MIA,-2
2015121700,2015,15,STL,TB,31,23,Thu,8:25,STL,TB,-1
2015121900,2015,15,DAL,NYJ,16,19,Sat,8:25,NYJ,DAL,-3.5
2015122002,2015,15,MIN,CHI,38,17,Sun,1:00,MIN,CHI,-4
2015122003,2015,15,JAC,ATL,17,23,Sun,1:00,JAC,ATL,-2
2015122004,2015,15,IND,HOU,10,16,Sun,1:00,IND,HOU,-2
2015122000,2015,15,NYG,CAR,35,38,Sun,1:00,CAR,NYG,-5
2015122005,2015,15,NE,TEN,33,16,Sun,1:00,NE,TEN,-14.5
2015122006,2015,15,BAL,KC,14,34,Sun,1:00,KC,BAL,-6.5
2015122007,2015,15,WAS,BUF,35,25,Sun,1:00,BUF,WAS,-2
2015122008,2015,15,SEA,CLE,30,13,Sun,4:05,SEA,CLE,-14.5
2015122009,2015,15,OAK,GB,20,30,Sun,4:05,GB,OAK,-4
2015122010,2015,15,PIT,DEN,34,27,Sun,4:25,SEA,CLE,-14.5
2015122011,2015,15,SD,MIA,30,14,Sun,4:25,SD,MIA,-1
2015122012,2015,15,SF,CIN,14,24,Sun,4:25,CAR,NYG,-5
2015122001,2015,15,PHI,ARI,17,40,Sun,8:30,ARI,PHI,-4
2015122100,2015,15,NO,DET,27,35,Mon,8:30,NO,DET,-2.5
2015122400,2015,16,OAK,SD,23,20,Thu,8:25,OAK,SD,-4
2015122600,2015,16,PHI,WAS,24,38,Sat,8:25,PHI,WAS,-3.5
2015122702,2015,16,NYJ,NE,26,20,Sun,1:00,NE,NYJ,-2.5
2015122703,2015,16,TEN,HOU,6,34,Sun,1:00,HOU,TEN,-3.5
2015122704,2015,16,KC,CLE,17,13,Sun,1:00,KC,CLE,-11.5
2015122701,2015,16,MIA,IND,12,18,Sun,1:00,MIA,IND,-2.5
2015122705,2015,16,DET,SF,32,17,Sun,1:00,DET,SF,-9
2015122707,2015,16,ATL,CAR,20,13,Sun,1:00,CAR,ATL,-7
2015122708,2015,16,TB,CHI,21,26,Sun,1:00,TB,CHI,-3
2015122709,2015,16,BUF,DAL,16,6,Sun,1:00,BUF,DAL,-6.5
2015122712,2015,16,BAL,PIT,20,17,Sun,1:00,PIT,BAL,-11.5
2015122700,2015,16,NO,JAC,38,27,Sun,4:05,NO,JAC,-2.5
2015122710,2015,16,ARI,GB,38,8,Sun,4:25,ARI,GB,-6
2015122711,2015,16,SEA,STL,17,23,Sun,4:25,SEA,STL,-11
2015122706,2015,16,MIN,NYG,49,17,Sun,8:30,MIN,NYG,-7
2015122800,2015,16,DEN,CIN,20,17,Mon,8:30,DEN,CIN,-4
2016010300,2015,17,BUF,NYJ,22,17,Sun,1:00,NYJ,BUF,-3
2016010302,2015,17,CIN,BAL,24,16,Sun,1:00,CIN,BAL,-9.5
2016010303,2015,17,CLE,PIT,12,28,Sun,1:00,PIT,CLE,-13
2016010304,2015,17,HOU,JAC,30,6,Sun,1:00,HOU,JAC,-6
2016010305,2015,17,IND,TEN,30,24,Sun,1:00,IND,TEN,-4
2016010307,2015,17,DAL,WAS,23,34,Sun,1:00,CIN,BAL,-9.5
2016010308,2015,17,NYG,PHI,30,35,Sun,1:00,NYG,PHI,-3.5
2016010309,2015,17,CHI,DET,20,24,Sun,1:00,HOU,JAC,-6
2016010311,2015,17,ATL,NO,17,20,Sun,1:00,ATL,NO,-6
2016010301,2015,17,MIA,NE,20,10,Sun,1:00,NE,MIA,-10
2016010315,2015,17,SF,STL,19,16,Sun,4:25,PIT,CLE,-13
2016010306,2015,17,KC,OAK,23,17,Sun,4:25,KC,OAK,-6.5
2016010312,2015,17,CAR,TB,38,10,Sun,4:25,CAR,TB,-10
2016010313,2015,17,DEN,SD,27,20,Sun,4:25,DEN,SD,-10
2016010314,2015,17,ARI,SEA,6,36,Sun,4:25,ARI,SEA,-6
2016010310,2015,17,GB,MIN,13,20,Sun,8:30,GB,MIN,-3
2016010900,2015,18,HOU,KC,0,30,Sat,4:35,KC,HOU,-3
2016010901,2015,18,CIN,PIT,16,18,Sat,8:15,PIT,CIN,-2
2016011000,2015,18,MIN,SEA,9,10,Sun,1:05,SEA,MIN,-5
2016011001,2015,18,WAS,GB,18,35,Sun,4:40,WAS,GB,-1.5
2016011600,2015,19,NE,KC,27,20,Sat,4:35,NE,KC,-6
2016011601,2015,19,ARI,GB,26,20,Sat,8:15,ARI,GB,-7
2016011700,2015,19,CAR,SEA,31,24,Sun,1:05,CAR,SEA,-2.5
2016011701,2015,19,DEN,PIT,23,16,Sun,4:40,DEN,PIT,-7
2016012400,2015,20,DEN,NE,20,18,Sun,3:05,NE,DEN,-3
2016012401,2015,20,CAR,ARI,49,15,Sun,6:40,CAR,ARI,-3
2016020700,2015,22,DEN,CAR,24,10,Sun,6:30,CAR,DEN,-5
2016090800,2016,1,DEN,CAR,21,20,Thu,8:30,CAR,DEN,-3
2016091100,2016,1,ATL,TB,24,31,Sun,1:00,ATL,TB,-2.5
2016091101,2016,1,BAL,BUF,13,7,Sun,1:00,BAL,BUF,-3
2016091102,2016,1,HOU,CHI,23,14,Sun,1:00,HOU,CHI,-5.5
2016091103,2016,1,JAX,GB,23,27,Sun,1:00,GB,JAC,-3.5
2016091104,2016,1,KC,SD,33,27,Sun,1:00,KC,SD,-6.5
2016091105,2016,1,NO,OAK,34,35,Sun,1:00,NO,OAK,-3
2016091106,2016,1,NYJ,CIN,22,23,Sun,1:00,CIN,NYJ,-1
2016091107,2016,1,PHI,CLE,29,10,Sun,1:00,PHI,CLE,-3.5
2016091108,2016,1,TEN,MIN,16,25,Sun,1:00,MIN,TEN,-2.5
2016091109,2016,1,SEA,MIA,12,10,Sun,4:05,SEA,MIA,-10.5
2016091110,2016,1,DAL,NYG,19,20,Sun,4:25,NYG,DAL,-1
2016091111,2016,1,IND,DET,35,39,Sun,4:25,IND,DET,-2.5
2016091112,2016,1,ARI,NE,21,23,Sun,8:30,ARI,NE,-8.5
2016091200,2016,1,WAS,PIT,16,38,Mon,7:10,PIT,WAS,-2.5
2016091201,2016,1,SF,LA,28,0,Mon,10:20,LA,SF,-2.5
2016091500,2016,2,BUF,NYJ,31,37,Thu,8:25,BUF,NYJ,0
2016091800,2016,2,CAR,SF,46,27,Sun,1:00,CAR,SF,-12.5
2016091801,2016,2,CLE,BAL,20,25,Sun,1:00,BAL,CLE,-4.5
2016091802,2016,2,DET,TEN,15,16,Sun,1:00,DET,TEN,-6
2016091803,2016,2,HOU,KC,19,12,Sun,1:00,HOU,KC,-1
2016091804,2016,2,NE,MIA,31,24,Sun,1:00,NE,MIA,-5.5
2016091805,2016,2,NYG,NO,16,13,Sun,1:00,NYG,NO,-4
2016091806,2016,2,PIT,CIN,24,16,Sun,1:00,PIT,CIN,-3
2016091807,2016,2,WAS,DAL,23,27,Sun,1:00,WAS,DAL,-3
2016091808,2016,2,ARI,TB,40,7,Sun,4:05,ARI,TB,-7
2016091809,2016,2,LA,SEA,9,3,Sun,4:05,SEA,LA,-5.5
2016091810,2016,2,DEN,IND,34,20,Sun,4:25,DEN,IND,-6
2016091811,2016,2,OAK,ATL,28,35,Sun,4:25,OAK,ATL,-4
2016091812,2016,2,SD,JAX,38,14,Sun,4:25,SD,JAC,-3
2016091813,2016,2,MIN,GB,17,14,Sun,8:30,GB,MIN,-2
2016091900,2016,2,CHI,PHI,14,29,Mon,8:30,CHI,PHI,-3
2016092200,2016,3,NE,HOU,27,0,Thu,8:25,NE,HOU,-1
2016092500,2016,3,BUF,ARI,33,18,Sun,1:00,ARI,BUF,-5
2016092501,2016,3,CAR,MIN,10,22,Sun,1:00,CAR,MIN,-6.5
2016092502,2016,3,CIN,DEN,17,29,Sun,1:00,CIN,DEN,-3.5
2016092503,2016,3,GB,DET,34,27,Sun,1:00,GB,DET,-6.5
2016092504,2016,3,JAX,BAL,17,19,Sun,1:00,BAL,JAC,-2
2016092505,2016,3,MIA,CLE,30,24,Sun,1:00,MIA,CLE,-10
2016092506,2016,3,NYG,WAS,27,29,Sun,1:00,NYG,WAS,-3.5
2016092507,2016,3,TEN,OAK,10,17,Sun,1:00,OAK,TEN,-1.5
2016092508,2016,3,SEA,SF,37,18,Sun,4:05,SEA,SF,-10.5
2016092509,2016,3,TB,LA,32,37,Sun,4:05,TB,LA,-3.5
2016092510,2016,3,PHI,PIT,34,3,Sun,4:25,PIT,PHI,-4
2016092511,2016,3,IND,SD,26,22,Sun,4:25,IND,SD,-1.5
2016092512,2016,3,KC,NYJ,24,3,Sun,4:25,KC,NYJ,-3
2016092513,2016,3,DAL,CHI,31,17,Sun,8:30,DAL,CHI,-6.5
2016092600,2016,3,NO,ATL,32,45,Mon,8:30,NO,ATL,-3
2016092900,2016,4,CIN,MIA,22,7,Thu,8:25,CIN,MIA,-7.5
2016100200,2016,4,JAX,IND,30,27,Sun,9:30,IND,JAC,-1
2016100201,2016,4,ATL,CAR,48,33,Sun,1:00,CAR,ATL,-3
2016100202,2016,4,BAL,OAK,27,28,Sun,1:00,BAL,OAK,-3.5
2016100203,2016,4,CHI,DET,17,14,Sun,1:00,DET,CHI,-3.5
2016100204,2016,4,HOU,TEN,27,20,Sun,1:00,HOU,TEN,-4
2016100205,2016,4,NE,BUF,0,16,Sun,1:00,NE,BUF,-3.5
2016100206,2016,4,NYJ,SEA,17,27,Sun,1:00,SEA,NYJ,-1
2016100207,2016,4,WAS,CLE,31,20,Sun,1:00,WAS,CLE,-7.5
2016100208,2016,4,TB,DEN,7,27,Sun,4:05,DEN,TB,-3.5
2016100209,2016,4,ARI,LA,13,17,Sun,4:25,ARI,LA,-9.5
2016100210,2016,4,SD,NO,34,35,Sun,4:25,SD,NO,-4
2016100211,2016,4,SF,DAL,17,24,Sun,4:25,DAL,SF,-1.5
2016100212,2016,4,PIT,KC,43,14,Sun,8:30,PIT,KC,-3.5
2016100300,2016,4,MIN,NYG,24,10,Mon,8:30,MIN,NYG,-4
2016100600,2016,5,SF,ARI,21,33,Thu,8:25,ARI,SF,-3.5
2016100901,2016,5,CLE,NE,13,33,Sun,1:00,NE,CLE,-10
2016100902,2016,5,DET,PHI,24,23,Sun,1:00,PHI,DET,-3.5
2016100903,2016,5,IND,CHI,29,23,Sun,1:00,IND,CHI,-4
2016100904,2016,5,MIA,TEN,17,30,Sun,1:00,MIA,TEN,-2.5
2016100900,2016,5,BAL,WAS,10,16,Sun,1:00,BAL,WAS,-4
2016100905,2016,5,MIN,HOU,31,13,Sun,1:00,MIN,HOU,-6
2016100906,2016,5,PIT,NYJ,31,13,Sun,1:00,PIT,NYJ,-9.5
2016100907,2016,5,DEN,ATL,16,23,Sun,4:05,DEN,ATL,-4
2016100908,2016,5,DAL,CIN,28,14,Sun,4:25,CIN,DAL,-2.5
2016100909,2016,5,LA,BUF,19,30,Sun,4:25,BUF,LA,-2.5
2016100910,2016,5,OAK,SD,34,31,Sun,4:25,OAK,SD,-3.5
2016100911,2016,5,GB,NYG,23,16,Sun,8:30,GB,NYG,-7
2016101000,2016,5,CAR,TB,14,17,Mon,8:30,CAR,TB,-6
2016101300,2016,6,SD,DEN,21,13,Thu,8:25,DEN,SD,-3
2016101600,2016,6,BUF,SF,45,16,Sun,1:00,BUF,SF,-7.5
2016101601,2016,6,CHI,JAX,16,17,Sun,1:00,CHI,JAC,-2.5
2016101602,2016,6,DET,LA,31,28,Sun,1:00,DET,LA,-3
2016101603,2016,6,MIA,PIT,30,15,Sun,1:00,PIT,MIA,-7.5
2016101604,2016,6,NE,CIN,35,17,Sun,1:00,NE,CIN,-7.5
2016101605,2016,6,NO,CAR,41,38,Sun,1:00,CAR,NO,-3
2016101606,2016,6,NYG,BAL,27,23,Sun,1:00,NYG,BAL,-3.5
2016101607,2016,6,TEN,CLE,28,26,Sun,1:00,TEN,CLE,-7.5
2016101608,2016,6,WAS,PHI,27,20,Sun,1:00,PHI,WAS,-3
2016101609,2016,6,OAK,KC,10,26,Sun,4:05,KC,OAK,-1.5
2016101610,2016,6,GB,DAL,16,30,Sun,4:25,GB,DAL,-5
2016101611,2016,6,SEA,ATL,26,24,Sun,4:25,SEA,ATL,-7
2016101612,2016,6,HOU,IND,26,23,Sun,8:30,HOU,IND,-3
2016101700,2016,6,ARI,NYJ,28,3,Mon,8:30,ARI,NYJ,-7
2016102000,2016,7,GB,CHI,26,10,Thu,8:25,GB,CHI,-7.5
2016102300,2016,7,LA,NYG,10,17,Sun,9:30,NYG,LA,-3
2016102301,2016,7,CIN,CLE,31,17,Sun,1:00,CIN,CLE,-11.5
2016102302,2016,7,DET,WAS,20,17,Sun,1:00,WAS,DET,-1
2016102303,2016,7,JAX,OAK,16,33,Sun,1:00,JAC,OAK,-2
2016102304,2016,7,KC,NO,27,21,Sun,1:00,KC,NO,-6.5
2016102305,2016,7,MIA,BUF,28,25,Sun,1:00,BUF,MIA,-2.5
2016102306,2016,7,NYJ,BAL,24,16,Sun,1:00,NYJ,BAL,-2
2016102307,2016,7,PHI,MIN,21,10,Sun,1:00,MIN,PHI,-3
2016102308,2016,7,TEN,IND,26,34,Sun,1:00,TEN,IND,-4
2016102309,2016,7,ATL,SD,30,33,Sun,4:05,ATL,SD,-5
2016102310,2016,7,SF,TB,17,34,Sun,4:05,SF,TB,-1
2016102311,2016,7,PIT,NE,16,27,Sun,4:25,NE,PIT,-7.5
2016102312,2016,7,ARI,SEA,6,6,Sun,8:30,ARI,SEA,-2.5
2016102400,2016,7,DEN,HOU,27,9,Mon,8:30,DEN,HOU,-8.5
2016102700,2016,8,TEN,JAX,36,22,Thu,8:25,TEN,JAC,-3
2016103000,2016,8,CIN,WAS,27,27,Sun,9:30,CIN,WAS,-3
2016103002,2016,8,BUF,NE,25,41,Sun,1:00,NE,BUF,-6.5
2016103003,2016,8,CLE,NYJ,28,31,Sun,1:00,NYJ,CLE,-2.5
2016103004,2016,8,HOU,DET,20,13,Sun,1:00,HOU,DET,-1
2016103005,2016,8,IND,KC,14,30,Sun,1:00,KC,IND,-3
2016103006,2016,8,NO,SEA,25,20,Sun,1:00,SEA,NO,-1
2016103007,2016,8,TB,OAK,24,30,Sun,1:00,TB,OAK,0
2016103009,2016,8,CAR,ARI,30,20,Sun,1:00,CAR,ARI,-2.5
2016103008,2016,8,DEN,SD,27,19,Sun,4:05,DEN,SD,-3.5
2016103001,2016,8,ATL,GB,33,32,Sun,4:25,ATL,GB,-3
2016103010,2016,8,DAL,PHI,29,23,Sun,8:30,DAL,PHI,-5
2016103100,2016,8,CHI,MIN,20,10,Mon,8:30,MIN,CHI,-5.5
2016110300,2016,9,TB,ATL,28,43,Thu,8:25,ATL,TB,-4.5
2016110601,2016,9,BAL,PIT,21,14,Sun,1:00,PIT,BAL,-3
2016110602,2016,9,CLE,DAL,10,35,Sun,1:00,DAL,CLE,-7.5
2016110603,2016,9,KC,JAX,19,14,Sun,1:00,KC,JAC,-7
2016110604,2016,9,MIA,NYJ,27,23,Sun,1:00,MIA,NYJ,-4
2016110605,2016,9,MIN,DET,16,22,Sun,1:00,MIN,DET,-5.5
2016110606,2016,9,NYG,PHI,28,23,Sun,1:00,NYG,PHI,-3
2016110607,2016,9,LA,CAR,10,13,Sun,4:05,CAR,LA,-3
2016110608,2016,9,SF,NO,23,41,Sun,4:05,NO,SF,-5
2016110609,2016,9,GB,IND,26,31,Sun,4:25,GB,IND,-7.5
2016110610,2016,9,SD,TEN,43,35,Sun,4:25,SD,TEN,-4
2016110600,2016,9,OAK,DEN,30,20,Sun,8:30,OAK,DEN,-1
2016110700,2016,9,SEA,BUF,31,25,Mon,8:30,SEA,BUF,-6
2016111000,2016,10,BAL,CLE,28,7,Thu,8:25,BAL,CLE,-7.5
2016111302,2016,10,JAX,HOU,21,24,Sun,1:00,JAC,HOU,-3
2016111303,2016,10,NO,DEN,23,25,Sun,1:00,NO,DEN,-3
2016111304,2016,10,NYJ,LA,6,9,Sun,1:00,LA,NYJ,-1
2016111305,2016,10,PHI,ATL,24,15,Sun,1:00,PHI,ATL,-1.5
2016111301,2016,10,CAR,KC,17,20,Sun,1:00,CAR,KC,-3
2016111306,2016,10,TB,CHI,36,10,Sun,1:00,CHI,TB,-2.5
2016111307,2016,10,TEN,GB,47,25,Sun,1:00,GB,TEN,-3
2016111308,2016,10,WAS,MIN,26,20,Sun,1:00,WAS,MIN,-2.5
2016111309,2016,10,SD,MIA,24,31,Sun,4:05,SD,MIA,-4.5
2016111310,2016,10,ARI,SF,23,20,Sun,4:25,ARI,SF,-14
2016111311,2016,10,PIT,DAL,30,35,Sun,4:25,PIT,DAL,-3
2016111312,2016,10,NE,SEA,24,31,Sun,8:30,NE,SEA,-7.5
2016111400,2016,10,NYG,CIN,21,20,Mon,8:30,NYG,CIN,0
2016111700,2016,11,CAR,NO,23,20,Thu,8:25,CAR,NO,-3.5
2016112001,2016,11,CLE,PIT,9,24,Sun,1:00,PIT,CLE,-8.5
