DownClass,FavScoreDiffClass,yrdline100Class,TimeSecsClass,counts
1,11,4,40,0.8
2,11,4,40,0.8
3,11,4,40,0.6666666666666666
4,11,4,40,0.75
1,11,4,41,0.5
2,11,4,41,0.6
3,11,4,41,0.6
4,11,4,41,0.6666666666666666
1,11,4,42,0.8
2,11,4,42,0.6666666666666666
3,11,4,42,0.5
4,11,4,42,0.5
1,11,4,43,0.6666666666666666
2,11,4,43,0.75
3,11,4,43,0.6666666666666666
4,11,4,43,0.5
1,11,4,44,0.75
2,11,4,44,0.5
3,11,4,44,0.6666666666666666
4,11,4,44,0.5
1,11,4,45,0.75
2,11,4,45,0.75
3,11,4,45,0.6666666666666666
4,11,4,45,0.5
1,11,4,46,0.6666666666666666
2,11,4,46,0.5
3,11,4,46,0.6666666666666666
4,11,4,46,0.5
1,11,4,47,0.5
2,11,4,47,0.6666666666666666
3,11,4,47,0.5
4,11,4,47,0.5
1,11,4,48,0.6666666666666666
2,11,4,48,0.5
3,11,4,48,0.5
4,11,4,48,0.5
1,11,4,49,0.5
2,11,4,49,0.5
3,11,4,49,0.5
4,11,4,49,0.5
1,11,4,50,0.5
2,11,4,50,0.5
3,11,4,50,0.5
4,11,4,50,0.5
1,11,4,51,0.5
2,11,4,51,0.5
3,11,4,51,0.5
4,11,4,51,0.5
1,11,4,52,0.5
2,11,4,52,0.5
3,11,4,52,0.5
4,11,4,52,0.5
1,11,4,53,0.5
2,11,4,53,0.5
3,11,4,53,0.5
4,11,4,53,0.5
1,11,4,54,0.5
2,11,4,54,0.5
3,11,4,54,0.5
4,11,4,54,0.5
1,11,4,55,0.5
2,11,4,55,0.5
3,11,4,55,0.5
4,11,4,55,0.5
1,11,4,56,0.5
2,11,4,56,0.5
3,11,4,56,0.5
4,11,4,56,0.5
1,11,4,57,0.5
2,11,4,57,0.5
3,11,4,57,0.5
4,11,4,57,0.5
1,11,4,58,0.5
2,11,4,58,0.5
3,11,4,58,0.5
4,11,4,58,0.5
1,11,4,59,0.5
2,11,4,59,0.5
3,11,4,59,0.5
4,11,4,59,0.5
1,11,4,60,0.5
2,11,4,60,0.5
3,11,4,60,0.5
4,11,4,60,0.5
1,11,5,0,0.92
2,11,5,0,0.8125
3,11,5,0,0.8888888888888888
4,11,5,0,0.8571428571428571
1,11,5,1,0.8636363636363636
2,11,5,1,0.8695652173913043
3,11,5,1,0.9230769230769231
4,11,5,1,0.875
1,11,5,2,0.9565217391304348
2,11,5,2,0.9090909090909091
3,11,5,2,0.7777777777777778
4,11,5,2,0.6666666666666666
1,11,5,3,0.9142857142857143
2,11,5,3,0.896551724137931
3,11,5,3,0.9047619047619048
4,11,5,3,0.9166666666666666
1,11,5,4,0.9375
2,11,5,4,0.84
3,11,5,4,0.8181818181818182
4,11,5,4,0.8181818181818182
1,11,5,5,0.8529411764705882
2,11,5,5,0.7222222222222222
3,11,5,5,0.9
4,11,5,5,0.9090909090909091
1,11,5,6,0.9166666666666666
2,11,5,6,0.9473684210526315
3,11,5,6,0.8823529411764706
4,11,5,6,0.8333333333333334
1,11,5,7,0.9411764705882353
2,11,5,7,0.875
3,11,5,7,0.8888888888888888
4,11,5,7,0.875
1,11,5,8,0.9473684210526315
2,11,5,8,0.8823529411764706
3,11,5,8,0.7272727272727273
4,11,5,8,0.75
1,11,5,9,0.8333333333333334
2,11,5,9,0.8235294117647058
3,11,5,9,0.7
4,11,5,9,0.6
1,11,5,10,0.8260869565217391
2,11,5,10,0.8666666666666667
3,11,5,10,0.8461538461538461
4,11,5,10,0.8888888888888888
1,11,5,11,0.8095238095238095
2,11,5,11,0.8
3,11,5,11,0.5
4,11,5,11,0.6666666666666666
1,11,5,12,0.8846153846153846
2,11,5,12,0.8823529411764706
3,11,5,12,0.8333333333333334
4,11,5,12,0.5714285714285714
1,11,5,13,0.8571428571428571
2,11,5,13,0.8666666666666667
3,11,5,13,0.7777777777777778
4,11,5,13,0.6666666666666666
1,11,5,14,0.7916666666666666
2,11,5,14,0.9473684210526315
3,11,5,14,0.9230769230769231
4,11,5,14,0.8333333333333334
1,11,5,15,0.8
2,11,5,15,0.8461538461538461
3,11,5,15,0.8
4,11,5,15,0.75
1,11,5,16,0.8695652173913043
2,11,5,16,0.8823529411764706
3,11,5,16,0.875
4,11,5,16,0.8
1,11,5,17,0.8666666666666667
2,11,5,17,0.8636363636363636
3,11,5,17,0.8333333333333334
4,11,5,17,0.75
1,11,5,18,0.8235294117647058
2,11,5,18,0.8461538461538461
3,11,5,18,0.9333333333333333
4,11,5,18,0.8888888888888888
1,11,5,19,0.8888888888888888
2,11,5,19,0.9375
3,11,5,19,0.75
4,11,5,19,0.4
1,11,5,20,0.8
2,11,5,20,0.8333333333333334
3,11,5,20,0.7692307692307693
4,11,5,20,0.75
1,11,5,21,0.8666666666666667
2,11,5,21,0.75
3,11,5,21,0.6666666666666666
4,11,5,21,0.8
1,11,5,22,0.6923076923076923
2,11,5,22,0.875
3,11,5,22,0.8
4,11,5,22,0.8333333333333334
1,11,5,23,0.8947368421052632
2,11,5,23,0.8461538461538461
3,11,5,23,0.8888888888888888
4,11,5,23,0.6666666666666666
1,11,5,24,0.7894736842105263
2,11,5,24,0.7142857142857143
3,11,5,24,0.9090909090909091
4,11,5,24,0.875
1,11,5,25,0.7692307692307693
2,11,5,25,0.9166666666666666
3,11,5,25,0.8
4,11,5,25,0.5
1,11,5,26,0.8666666666666667
2,11,5,26,0.8571428571428571
3,11,5,26,0.9
4,11,5,26,0.875
1,11,5,27,0.8
2,11,5,27,0.7619047619047619
3,11,5,27,0.6666666666666666
4,11,5,27,0.8333333333333334
1,11,5,28,0.8260869565217391
2,11,5,28,0.8
3,11,5,28,0.6
4,11,5,28,0.6666666666666666
1,11,5,29,0.7777777777777778
2,11,5,29,0.75
3,11,5,29,0.5
4,11,5,29,0.5
1,11,5,30,0.8431372549019608
2,11,5,30,0.7941176470588235
3,11,5,30,0.8421052631578947
4,11,5,30,0.7272727272727273
1,11,5,31,0.8333333333333334
2,11,5,31,0.8695652173913043
3,11,5,31,0.8
4,11,5,31,0.8333333333333334
1,11,5,32,0.75
2,11,5,32,0.6666666666666666
3,11,5,32,0.7692307692307693
4,11,5,32,0.8
1,11,5,33,0.8181818181818182
2,11,5,33,0.7272727272727273
3,11,5,33,0.8
4,11,5,33,0.6666666666666666
1,11,5,34,0.9230769230769231
2,11,5,34,0.9333333333333333
3,11,5,34,0.9
4,11,5,34,0.5
1,11,5,35,0.7692307692307693
2,11,5,35,0.6666666666666666
3,11,5,35,0.5
4,11,5,35,0.5
1,11,5,36,0.9
2,11,5,36,0.8571428571428571
3,11,5,36,0.75
4,11,5,36,0.6666666666666666
1,11,5,37,0.8888888888888888
2,11,5,37,0.8
3,11,5,37,0.6
4,11,5,37,0.5
1,11,5,38,0.875
2,11,5,38,0.6666666666666666
3,11,5,38,0.5
4,11,5,38,0.6666666666666666
1,11,5,39,0.3333333333333333
2,11,5,39,0.4
3,11,5,39,0.6666666666666666
4,11,5,39,0.75
1,11,5,40,0.75
2,11,5,40,0.6666666666666666
3,11,5,40,0.5
4,11,5,40,0.5
1,11,5,41,0.8571428571428571
2,11,5,41,0.8
3,11,5,41,0.5
4,11,5,41,0.5
1,11,5,42,0.3333333333333333
2,11,5,42,0.5
3,11,5,42,0.5
4,11,5,42,0.5
1,11,5,43,0.6666666666666666
2,11,5,43,0.6666666666666666
3,11,5,43,0.5
4,11,5,43,0.75
1,11,5,44,0.5
2,11,5,44,0.75
3,11,5,44,0.6666666666666666
4,11,5,44,0.5
1,11,5,45,0.8333333333333334
2,11,5,45,0.75
3,11,5,45,0.3333333333333333
4,11,5,45,0.5
1,11,5,46,0.6666666666666666
2,11,5,46,0.6666666666666666
3,11,5,46,0.75
4,11,5,46,0.5
1,11,5,47,0.6666666666666666
2,11,5,47,0.5
3,11,5,47,0.5
4,11,5,47,0.5
1,11,5,48,0.5
2,11,5,48,0.5
3,11,5,48,0.5
4,11,5,48,0.5
1,11,5,49,0.5
2,11,5,49,0.5
3,11,5,49,0.5
4,11,5,49,0.5
1,11,5,50,0.5
2,11,5,50,0.5
3,11,5,50,0.5
4,11,5,50,0.5
1,11,5,51,0.5
2,11,5,51,0.5
3,11,5,51,0.5
4,11,5,51,0.5
1,11,5,52,0.5
2,11,5,52,0.5
3,11,5,52,0.5
4,11,5,52,0.5
1,11,5,53,0.5
2,11,5,53,0.5
3,11,5,53,0.5
4,11,5,53,0.5
1,11,5,54,0.5
2,11,5,54,0.5
3,11,5,54,0.5
4,11,5,54,0.5
1,11,5,55,0.5
2,11,5,55,0.5
3,11,5,55,0.5
4,11,5,55,0.5
1,11,5,56,0.5
2,11,5,56,0.5
3,11,5,56,0.5
4,11,5,56,0.5
1,11,5,57,0.5
2,11,5,57,0.5
3,11,5,57,0.5
4,11,5,57,0.5
1,11,5,58,0.5
2,11,5,58,0.5
3,11,5,58,0.5
4,11,5,58,0.5
1,11,5,59,0.5
2,11,5,59,0.5
3,11,5,59,0.5
4,11,5,59,0.5
1,11,5,60,0.5
2,11,5,60,0.5
3,11,5,60,0.5
4,11,5,60,0.5
1,11,6,0,0.9166666666666666
2,11,6,0,0.8947368421052632
3,11,6,0,0.9285714285714286
4,11,6,0,0.9285714285714286
1,11,6,1,0.95
2,11,6,1,0.967741935483871
3,11,6,1,0.8571428571428571
4,11,6,1,0.8888888888888888
1,11,6,2,0.896551724137931
2,11,6,2,0.9444444444444444
3,11,6,2,0.9
4,11,6,2,0.9166666666666666
1,11,6,3,0.9
2,11,6,3,0.8125
3,11,6,3,0.9047619047619048
4,11,6,3,0.8571428571428571
1,11,6,4,0.9090909090909091
2,11,6,4,0.85
3,11,6,4,0.9
4,11,6,4,0.9
1,11,6,5,0.7
2,11,6,5,0.6428571428571429
3,11,6,5,0.8666666666666667
4,11,6,5,0.8461538461538461
1,11,6,6,0.9285714285714286
2,11,6,6,0.8666666666666667
3,11,6,6,0.7692307692307693
4,11,6,6,0.7142857142857143
1,11,6,7,0.90625
2,11,6,7,0.875
3,11,6,7,0.9
4,11,6,7,0.8571428571428571
1,11,6,8,0.8125
2,11,6,8,0.7777777777777778
3,11,6,8,0.75
4,11,6,8,0.75
1,11,6,9,0.8
2,11,6,9,0.7894736842105263
3,11,6,9,0.6666666666666666
4,11,6,9,0.75
1,11,6,10,0.7647058823529411
2,11,6,10,0.9166666666666666
3,11,6,10,0.7692307692307693
4,11,6,10,0.8333333333333334
1,11,6,11,0.8823529411764706
2,11,6,11,0.8333333333333334
3,11,6,11,0.9230769230769231
4,11,6,11,0.8333333333333334
1,11,6,12,0.8695652173913043
2,11,6,12,0.8823529411764706
3,11,6,12,0.8125
4,11,6,12,0.8
1,11,6,13,0.8333333333333334
2,11,6,13,0.8636363636363636
3,11,6,13,0.9285714285714286
4,11,6,13,0.8333333333333334
1,11,6,14,0.8571428571428571
2,11,6,14,0.9130434782608695
3,11,6,14,0.9230769230769231
4,11,6,14,0.8888888888888888
1,11,6,15,0.9375
2,11,6,15,0.9166666666666666
3,11,6,15,0.9
4,11,6,15,0.8
1,11,6,16,0.9705882352941176
2,11,6,16,0.8928571428571429
3,11,6,16,0.9166666666666666
4,11,6,16,0.9
1,11,6,17,0.8421052631578947
2,11,6,17,0.85
3,11,6,17,0.8666666666666667
4,11,6,17,0.6666666666666666
1,11,6,18,0.8636363636363636
2,11,6,18,0.8125
3,11,6,18,0.6923076923076923
4,11,6,18,0.75
1,11,6,19,0.8888888888888888
2,11,6,19,0.8181818181818182
3,11,6,19,0.9411764705882353
4,11,6,19,0.7142857142857143
1,11,6,20,0.8
2,11,6,20,0.8125
3,11,6,20,0.625
4,11,6,20,0.8571428571428571
1,11,6,21,0.9230769230769231
2,11,6,21,0.9230769230769231
3,11,6,21,0.9090909090909091
4,11,6,21,0.8333333333333334
1,11,6,22,0.8636363636363636
2,11,6,22,0.8125
3,11,6,22,0.875
4,11,6,22,0.8888888888888888
1,11,6,23,0.6428571428571429
2,11,6,23,0.7
3,11,6,23,0.8
4,11,6,23,0.75
1,11,6,24,0.7368421052631579
2,11,6,24,0.7777777777777778
3,11,6,24,0.8333333333333334
4,11,6,24,0.75
1,11,6,25,0.8333333333333334
2,11,6,25,0.7777777777777778
3,11,6,25,0.7142857142857143
4,11,6,25,0.625
1,11,6,26,0.8235294117647058
2,11,6,26,0.7333333333333333
3,11,6,26,0.7692307692307693
4,11,6,26,0.625
1,11,6,27,0.7727272727272727
2,11,6,27,0.8888888888888888
3,11,6,27,0.8235294117647058
4,11,6,27,0.6666666666666666
1,11,6,28,0.9130434782608695
2,11,6,28,0.85
3,11,6,28,0.7333333333333333
4,11,6,28,0.6
1,11,6,29,0.9333333333333333
2,11,6,29,0.625
3,11,6,29,0.5
4,11,6,29,0.5
1,11,6,30,0.8108108108108109
2,11,6,30,0.7666666666666667
3,11,6,30,0.9523809523809523
4,11,6,30,0.8666666666666667
1,11,6,31,0.7714285714285715
2,11,6,31,0.8717948717948718
3,11,6,31,0.8421052631578947
4,11,6,31,0.75
1,11,6,32,0.8125
2,11,6,32,0.6923076923076923
3,11,6,32,0.625
4,11,6,32,0.75
1,11,6,33,0.7333333333333333
2,11,6,33,0.7857142857142857
3,11,6,33,0.8181818181818182
4,11,6,33,0.8333333333333334
1,11,6,34,0.8
2,11,6,34,0.8
3,11,6,34,0.8
4,11,6,34,0.75
1,11,6,35,0.9047619047619048
2,11,6,35,0.8888888888888888
3,11,6,35,0.8181818181818182
4,11,6,35,0.75
1,11,6,36,0.8
2,11,6,36,0.8181818181818182
3,11,6,36,0.75
4,11,6,36,0.5
1,11,6,37,0.8571428571428571
2,11,6,37,0.9
3,11,6,37,0.875
4,11,6,37,0.8
1,11,6,38,0.8571428571428571
2,11,6,38,0.6666666666666666
3,11,6,38,0.7142857142857143
4,11,6,38,0.8
1,11,6,39,0.75
2,11,6,39,0.9
3,11,6,39,0.8
4,11,6,39,0.5
1,11,6,40,0.7142857142857143
2,11,6,40,0.6
3,11,6,40,0.6666666666666666
4,11,6,40,0.6666666666666666
1,11,6,41,0.75
2,11,6,41,0.6666666666666666
3,11,6,41,0.6666666666666666
4,11,6,41,0.6666666666666666
1,11,6,42,0.8
2,11,6,42,0.75
3,11,6,42,0.8333333333333334
4,11,6,42,0.6
1,11,6,43,0.8333333333333334
2,11,6,43,0.5
3,11,6,43,0.6
4,11,6,43,0.3333333333333333
1,11,6,44,0.3333333333333333
2,11,6,44,0.8
3,11,6,44,0.6666666666666666
4,11,6,44,0.5
1,11,6,45,0.8
2,11,6,45,0.75
3,11,6,45,0.5
4,11,6,45,0.5
1,11,6,46,0.75
2,11,6,46,0.6
3,11,6,46,0.5
4,11,6,46,0.5
1,11,6,47,0.4
2,11,6,47,0.6666666666666666
3,11,6,47,0.5
4,11,6,47,0.5
1,11,6,48,0.5
2,11,6,48,0.5
3,11,6,48,0.5
4,11,6,48,0.5
1,11,6,49,0.5
2,11,6,49,0.5
3,11,6,49,0.5
4,11,6,49,0.5
1,11,6,50,0.5
2,11,6,50,0.5
3,11,6,50,0.5
4,11,6,50,0.5
1,11,6,51,0.5
2,11,6,51,0.5
3,11,6,51,0.5
4,11,6,51,0.5
1,11,6,52,0.5
2,11,6,52,0.5
3,11,6,52,0.5
4,11,6,52,0.5
1,11,6,53,0.5
2,11,6,53,0.5
3,11,6,53,0.5
4,11,6,53,0.5
1,11,6,54,0.5
2,11,6,54,0.5
3,11,6,54,0.5
4,11,6,54,0.5
1,11,6,55,0.5
2,11,6,55,0.5
3,11,6,55,0.5
4,11,6,55,0.5
1,11,6,56,0.5
2,11,6,56,0.5
3,11,6,56,0.5
4,11,6,56,0.5
1,11,6,57,0.5
2,11,6,57,0.5
3,11,6,57,0.5
4,11,6,57,0.5
1,11,6,58,0.5
2,11,6,58,0.5
3,11,6,58,0.5
4,11,6,58,0.5
1,11,6,59,0.5
2,11,6,59,0.5
3,11,6,59,0.5
4,11,6,59,0.5
1,11,6,60,0.5
2,11,6,60,0.5
3,11,6,60,0.5
4,11,6,60,0.5
1,11,7,0,0.9333333333333333
2,11,7,0,0.9285714285714286
3,11,7,0,0.9230769230769231
4,11,7,0,0.875
1,11,7,1,0.90625
2,11,7,1,0.88
3,11,7,1,0.9333333333333333
4,11,7,1,0.875
1,11,7,2,0.9565217391304348
2,11,7,2,0.9615384615384616
3,11,7,2,0.9166666666666666
4,11,7,2,0.875
1,11,7,3,0.9333333333333333
2,11,7,3,0.9444444444444444
3,11,7,3,0.8571428571428571
4,11,7,3,0.875
1,11,7,4,0.9166666666666666
2,11,7,4,0.9411764705882353
3,11,7,4,0.9333333333333333
4,11,7,4,0.7
1,11,7,5,0.9583333333333334
2,11,7,5,0.9047619047619048
3,11,7,5,0.9230769230769231
4,11,7,5,0.8571428571428571
1,11,7,6,0.7857142857142857
2,11,7,6,0.8
3,11,7,6,0.7857142857142857
4,11,7,6,0.6666666666666666
1,11,7,7,0.9130434782608695
2,11,7,7,0.9090909090909091
3,11,7,7,0.7857142857142857
4,11,7,7,0.8
1,11,7,8,0.9615384615384616
2,11,7,8,0.9333333333333333
3,11,7,8,0.9090909090909091
4,11,7,8,0.75
1,11,7,9,0.8571428571428571
2,11,7,9,0.8571428571428571
3,11,7,9,0.8888888888888888
4,11,7,9,0.8333333333333334
1,11,7,10,0.8888888888888888
2,11,7,10,0.8235294117647058
3,11,7,10,0.8571428571428571
4,11,7,10,0.875
1,11,7,11,0.875
2,11,7,11,0.8235294117647058
3,11,7,11,0.8571428571428571
4,11,7,11,0.8
1,11,7,12,0.8846153846153846
2,11,7,12,0.9230769230769231
3,11,7,12,0.8
4,11,7,12,0.7777777777777778
1,11,7,13,0.8717948717948718
2,11,7,13,0.8888888888888888
3,11,7,13,0.9
4,11,7,13,0.875
1,11,7,14,0.9117647058823529
2,11,7,14,0.9259259259259259
3,11,7,14,0.9166666666666666
4,11,7,14,0.875
1,11,7,15,0.8636363636363636
2,11,7,15,0.7692307692307693
3,11,7,15,0.8666666666666667
4,11,7,15,0.8
1,11,7,16,0.9523809523809523
2,11,7,16,0.9473684210526315
3,11,7,16,0.9333333333333333
4,11,7,16,0.75
1,11,7,17,0.9166666666666666
2,11,7,17,0.8947368421052632
3,11,7,17,0.7777777777777778
4,11,7,17,0.8181818181818182
1,11,7,18,0.9090909090909091
2,11,7,18,0.75
3,11,7,18,0.9166666666666666
4,11,7,18,0.8181818181818182
1,11,7,19,0.8
2,11,7,19,0.8181818181818182
3,11,7,19,0.8571428571428571
4,11,7,19,0.7777777777777778
1,11,7,20,0.8636363636363636
2,11,7,20,0.85
3,11,7,20,0.8888888888888888
4,11,7,20,0.8888888888888888
1,11,7,21,0.9130434782608695
2,11,7,21,0.8421052631578947
3,11,7,21,0.8181818181818182
4,11,7,21,0.8571428571428571
1,11,7,22,0.8888888888888888
2,11,7,22,0.8888888888888888
3,11,7,22,0.9
4,11,7,22,0.8
1,11,7,23,0.7931034482758621
2,11,7,23,0.8888888888888888
3,11,7,23,0.8181818181818182
4,11,7,23,0.4
1,11,7,24,0.9130434782608695
2,11,7,24,0.7857142857142857
3,11,7,24,0.75
4,11,7,24,0.6666666666666666
1,11,7,25,0.7142857142857143
2,11,7,25,0.875
3,11,7,25,0.8181818181818182
4,11,7,25,0.8571428571428571
1,11,7,26,0.875
2,11,7,26,0.8461538461538461
3,11,7,26,0.75
4,11,7,26,0.7142857142857143
1,11,7,27,0.8888888888888888
2,11,7,27,0.8461538461538461
3,11,7,27,0.8666666666666667
4,11,7,27,0.8461538461538461
1,11,7,28,0.825
2,11,7,28,0.7916666666666666
3,11,7,28,0.6363636363636364
4,11,7,28,0.8333333333333334
1,11,7,29,0.8285714285714286
2,11,7,29,0.7777777777777778
3,11,7,29,0.625
4,11,7,29,0.3333333333333333
1,11,7,30,0.8461538461538461
2,11,7,30,0.9642857142857143
3,11,7,30,0.9090909090909091
4,11,7,30,0.8
1,11,7,31,0.8085106382978723
2,11,7,31,0.8
3,11,7,31,0.8823529411764706
4,11,7,31,0.9230769230769231
1,11,7,32,0.9047619047619048
2,11,7,32,0.7692307692307693
3,11,7,32,0.7142857142857143
4,11,7,32,0.875
1,11,7,33,0.7619047619047619
2,11,7,33,0.7857142857142857
3,11,7,33,0.8
4,11,7,33,0.8571428571428571
1,11,7,34,0.6363636363636364
2,11,7,34,0.75
3,11,7,34,0.8
4,11,7,34,0.8333333333333334
1,11,7,35,0.8461538461538461
2,11,7,35,0.9090909090909091
3,11,7,35,0.8888888888888888
4,11,7,35,0.8571428571428571
1,11,7,36,0.8823529411764706
2,11,7,36,0.7272727272727273
3,11,7,36,0.8571428571428571
4,11,7,36,0.8571428571428571
1,11,7,37,0.9
2,11,7,37,0.8333333333333334
3,11,7,37,0.8888888888888888
4,11,7,37,0.8571428571428571
1,11,7,38,0.8125
2,11,7,38,0.8333333333333334
3,11,7,38,0.7142857142857143
4,11,7,38,0.8333333333333334
1,11,7,39,0.8888888888888888
2,11,7,39,0.8888888888888888
3,11,7,39,0.75
4,11,7,39,0.8
1,11,7,40,0.7777777777777778
2,11,7,40,0.7142857142857143
3,11,7,40,0.75
4,11,7,40,0.6666666666666666
1,11,7,41,0.6666666666666666
2,11,7,41,0.6
3,11,7,41,0.8333333333333334
4,11,7,41,0.6666666666666666
1,11,7,42,0.8
2,11,7,42,0.6666666666666666
3,11,7,42,0.5
4,11,7,42,0.6666666666666666
1,11,7,43,0.75
2,11,7,43,0.8333333333333334
3,11,7,43,0.8
4,11,7,43,0.6666666666666666
1,11,7,44,0.7272727272727273
2,11,7,44,0.875
3,11,7,44,0.6666666666666666
4,11,7,44,0.5
1,11,7,45,0.8
2,11,7,45,0.75
3,11,7,45,0.5
4,11,7,45,0.5
1,11,7,46,0.6666666666666666
2,11,7,46,0.5
3,11,7,46,0.6666666666666666
4,11,7,46,0.6666666666666666
1,11,7,47,0.6666666666666666
2,11,7,47,0.5
3,11,7,47,0.5
4,11,7,47,0.6666666666666666
1,11,7,48,0.6666666666666666
2,11,7,48,0.75
3,11,7,48,0.6666666666666666
4,11,7,48,0.5
1,11,7,49,0.5
2,11,7,49,0.6666666666666666
3,11,7,49,0.6666666666666666
4,11,7,49,0.5
1,11,7,50,0.6666666666666666
2,11,7,50,0.5
3,11,7,50,0.5
4,11,7,50,0.5
1,11,7,51,0.5
2,11,7,51,0.5
3,11,7,51,0.5
4,11,7,51,0.5
1,11,7,52,0.5
2,11,7,52,0.5
3,11,7,52,0.5
4,11,7,52,0.5
1,11,7,53,0.5
2,11,7,53,0.5
3,11,7,53,0.5
4,11,7,53,0.5
1,11,7,54,0.5
2,11,7,54,0.5
3,11,7,54,0.5
4,11,7,54,0.5
1,11,7,55,0.5
2,11,7,55,0.5
3,11,7,55,0.5
4,11,7,55,0.5
1,11,7,56,0.5
2,11,7,56,0.5
3,11,7,56,0.5
4,11,7,56,0.5
1,11,7,57,0.5
2,11,7,57,0.5
3,11,7,57,0.5
4,11,7,57,0.5
1,11,7,58,0.5
2,11,7,58,0.5
3,11,7,58,0.5
4,11,7,58,0.5
1,11,7,59,0.5
2,11,7,59,0.5
3,11,7,59,0.5
4,11,7,59,0.5
1,11,7,60,0.5
2,11,7,60,0.5
3,11,7,60,0.5
4,11,7,60,0.5
1,11,8,0,0.92
2,11,8,0,0.9375
3,11,8,0,0.9090909090909091
4,11,8,0,0.8333333333333334
1,11,8,1,0.967741935483871
2,11,8,1,0.9565217391304348
3,11,8,1,0.9545454545454546
4,11,8,1,0.8181818181818182
1,11,8,2,0.90625
2,11,8,2,0.95
3,11,8,2,0.875
4,11,8,2,0.875
1,11,8,3,0.9705882352941176
2,11,8,3,0.9130434782608695
3,11,8,3,0.8823529411764706
4,11,8,3,0.9
1,11,8,4,0.90625
2,11,8,4,0.8571428571428571
3,11,8,4,0.9090909090909091
4,11,8,4,0.875
1,11,8,5,0.9523809523809523
2,11,8,5,0.8571428571428571
3,11,8,5,0.8
4,11,8,5,0.7142857142857143
1,11,8,6,0.8529411764705882
2,11,8,6,0.8333333333333334
3,11,8,6,0.7777777777777778
4,11,8,6,0.7777777777777778
1,11,8,7,0.9117647058823529
2,11,8,7,0.7916666666666666
3,11,8,7,0.8421052631578947
4,11,8,7,0.8888888888888888
1,11,8,8,0.875
2,11,8,8,0.8518518518518519
3,11,8,8,0.8947368421052632
4,11,8,8,0.8888888888888888
1,11,8,9,0.8571428571428571
2,11,8,9,0.8823529411764706
3,11,8,9,0.8461538461538461
4,11,8,9,0.875
1,11,8,10,0.8333333333333334
2,11,8,10,0.8666666666666667
3,11,8,10,0.5714285714285714
4,11,8,10,0.6
1,11,8,11,0.8421052631578947
2,11,8,11,0.8666666666666667
3,11,8,11,0.7777777777777778
4,11,8,11,0.9
1,11,8,12,0.8636363636363636
2,11,8,12,0.8823529411764706
3,11,8,12,0.8181818181818182
4,11,8,12,0.6666666666666666
1,11,8,13,0.8148148148148148
2,11,8,13,0.88
3,11,8,13,0.8666666666666667
4,11,8,13,0.625
1,11,8,14,0.875
2,11,8,14,0.8108108108108109
3,11,8,14,0.8148148148148148
4,11,8,14,0.9090909090909091
1,11,8,15,0.8484848484848485
2,11,8,15,0.9090909090909091
3,11,8,15,0.9285714285714286
4,11,8,15,0.9166666666666666
1,11,8,16,0.8260869565217391
2,11,8,16,0.9166666666666666
3,11,8,16,0.9
4,11,8,16,0.875
1,11,8,17,0.9696969696969697
2,11,8,17,0.9166666666666666
3,11,8,17,0.9333333333333333
4,11,8,17,0.8
1,11,8,18,0.8974358974358975
2,11,8,18,0.9166666666666666
3,11,8,18,0.9166666666666666
4,11,8,18,0.8181818181818182
1,11,8,19,0.8055555555555556
2,11,8,19,0.9230769230769231
3,11,8,19,0.875
4,11,8,19,0.8571428571428571
1,11,8,20,0.96875
2,11,8,20,0.9047619047619048
3,11,8,20,0.8
4,11,8,20,0.8888888888888888
1,11,8,21,0.92
2,11,8,21,0.84
3,11,8,21,0.875
4,11,8,21,0.8
1,11,8,22,0.8648648648648649
2,11,8,22,0.7391304347826086
3,11,8,22,0.8
4,11,8,22,0.75
1,11,8,23,0.7777777777777778
2,11,8,23,0.9090909090909091
3,11,8,23,0.9230769230769231
4,11,8,23,0.8
1,11,8,24,0.84375
2,11,8,24,0.75
3,11,8,24,0.9375
4,11,8,24,0.75
1,11,8,25,0.8055555555555556
2,11,8,25,0.76
3,11,8,25,0.7142857142857143
4,11,8,25,0.7
1,11,8,26,0.6538461538461539
2,11,8,26,0.8095238095238095
3,11,8,26,0.7142857142857143
4,11,8,26,0.8333333333333334
1,11,8,27,0.8095238095238095
2,11,8,27,0.8235294117647058
3,11,8,27,0.9
4,11,8,27,0.8888888888888888
1,11,8,28,0.8333333333333334
2,11,8,28,0.9090909090909091
3,11,8,28,0.90625
4,11,8,28,0.9230769230769231
1,11,8,29,0.8852459016393442
2,11,8,29,0.9104477611940298
3,11,8,29,0.8636363636363636
4,11,8,29,0.7777777777777778
1,11,8,30,0.8055555555555556
2,11,8,30,0.8125
3,11,8,30,0.7142857142857143
4,11,8,30,0.9166666666666666
1,11,8,31,0.8412698412698413
2,11,8,31,0.8064516129032258
3,11,8,31,0.6842105263157895
4,11,8,31,0.6
1,11,8,32,0.8181818181818182
2,11,8,32,0.7142857142857143
3,11,8,32,0.7272727272727273
4,11,8,32,0.6666666666666666
1,11,8,33,0.8
2,11,8,33,0.8235294117647058
3,11,8,33,0.8333333333333334
4,11,8,33,0.6666666666666666
1,11,8,34,0.8260869565217391
2,11,8,34,0.875
3,11,8,34,0.7857142857142857
4,11,8,34,0.5
1,11,8,35,0.7894736842105263
2,11,8,35,0.7857142857142857
3,11,8,35,0.8181818181818182
4,11,8,35,0.8571428571428571
1,11,8,36,0.75
2,11,8,36,0.8125
